Pop/GDP,Ind/Tran/Build,AGLU,Fossil,Energy,CCS,LT Price,LUC Price,ST Price,Average Global Cost (%GDP),2100 Forcing
2,4,3,0,1,0,0,0,0,0.00276173,4.71419
3,4,3,0,1,0,0,0,0,0.0019909,4.79435
4,4,3,0,1,0,0,0,0,0.001362227,6.25604
0,0,4,0,1,0,0,0,0,0.001578194,4.82995
1,0,4,0,1,0,0,0,0,0.001795719,4.73196
2,0,4,0,1,0,0,0,0,0.002570555,4.42816
3,0,4,0,1,0,0,0,0,0.001800936,4.3981
4,0,4,0,1,0,0,0,0,0.001152811,5.38567
0,1,4,0,1,0,0,0,0,0.001845945,5.38136
1,1,4,0,1,0,0,0,0,0.002060029,5.17834
2,1,4,0,1,0,0,0,0,0.002789881,4.67951
3,1,4,0,1,0,0,0,0,0.002000112,4.73512
4,1,4,0,1,0,0,0,0,0.001396459,6.17247
0,2,4,0,1,0,0,0,0,0.002076912,5.50972
1,2,4,0,1,0,0,0,0,0.002258796,5.25214
2,2,4,0,1,0,0,0,0,0.00289916,4.70558
3,2,4,0,1,0,0,0,0,0.002092116,4.76925
4,2,4,0,1,0,0,0,0,0.001647332,6.33042
0,3,4,0,1,0,0,0,0,0.00204142,5.47006
1,3,4,0,1,0,0,0,0,0.002209716,5.22388
2,3,4,0,1,0,0,0,0,0.002861819,4.69676
3,3,4,0,1,0,0,0,0,0.002031944,4.7401
4,3,4,0,1,0,0,0,0,0.001625946,6.29321
0,4,4,0,1,0,0,0,0,0.00181949,5.42206
1,4,4,0,1,0,0,0,0,0.002055842,5.22581
2,4,4,0,1,0,0,0,0,0.002799521,4.7085
3,4,4,0,1,0,0,0,0,0.002030208,4.7908
4,4,4,0,1,0,0,0,0,0.001358525,6.22432
0,0,0,1,1,0,0,0,0,0.001623624,4.5084
1,0,0,1,1,0,0,0,0,0.001831134,4.45465
2,0,0,1,1,0,0,0,0,0.002611763,4.219
3,0,0,1,1,0,0,0,0,0.001854719,4.13707
4,0,0,1,1,0,0,0,0,0.001176986,5.03031
0,1,0,1,1,0,0,0,0,0.001884213,5.04457
1,1,0,1,1,0,0,0,0,0.002088125,4.89184
2,1,0,1,1,0,0,0,0,0.002826585,4.46633
3,1,0,1,1,0,0,0,0,0.002051262,4.46641
4,1,0,1,1,0,0,0,0,0.00141564,5.80785
0,2,0,1,1,0,0,0,0,0.00210769,5.16022
1,2,0,1,1,0,0,0,0,0.002281142,4.95583
2,2,0,1,1,0,0,0,0,0.002932136,4.48949
3,2,0,1,1,0,0,0,0,0.00214227,4.49736
4,2,0,1,1,0,0,0,0,0.001657352,5.96451
0,3,0,1,1,0,0,0,0,0.002067585,5.12301
1,3,0,1,1,0,0,0,0,0.002228242,4.92999
2,3,0,1,1,0,0,0,0,0.002893876,4.48146
3,3,0,1,1,0,0,0,0,0.002081314,4.4699
4,3,0,1,1,0,0,0,0,0.001631919,5.92869
0,4,0,1,1,0,0,0,0,0.001858898,5.08338
1,4,0,1,1,0,0,0,0,0.002083346,4.94032
2,4,0,1,1,0,0,0,0,0.002834712,4.49537
3,4,0,1,1,0,0,0,0,0.002080265,4.51984
4,4,0,1,1,0,0,0,0,0.001380766,5.8532
0,0,1,1,1,0,0,0,0,0.001564105,4.8032
1,0,1,1,1,0,0,0,0,0.001773455,4.71571
2,0,1,1,1,0,0,0,0,0.002523708,4.43564
3,0,1,1,1,0,0,0,0,0.00175771,4.38245
4,0,1,1,1,0,0,0,0,0.001155124,5.34909
0,1,1,1,1,0,0,0,0,0.001852307,5.34456
1,1,1,1,1,0,0,0,0,0.002056376,5.15437
2,1,1,1,1,0,0,0,0,0.00276321,4.68483
3,1,1,1,1,0,0,0,0,0.001971499,4.71619
4,1,1,1,1,0,0,0,0,0.001410879,6.12293
0,2,1,1,1,0,0,0,0,0.002099436,5.46495
1,2,1,1,1,0,0,0,0,0.002273367,5.22011
2,2,1,1,1,0,0,0,0,0.002885224,4.70868
3,2,1,1,1,0,0,0,0,0.002073745,4.74814
4,2,1,1,1,0,0,0,0,0.001672454,6.26899
0,3,1,1,1,0,0,0,0,0.0020613,5.42713
1,3,1,1,1,0,0,0,0,0.00222205,5.19399
2,3,1,1,1,0,0,0,0,0.002846364,4.70027
3,3,1,1,1,0,0,0,0,0.002008814,4.72055
4,3,1,1,1,0,0,0,0,0.001649683,6.2341
0,4,1,1,1,0,0,0,0,0.001816158,5.38358
1,4,1,1,1,0,0,0,0,0.002042482,5.20132
2,4,1,1,1,0,0,0,0,0.002763768,4.71273
3,4,1,1,1,0,0,0,0,0.001997191,4.76869
4,4,1,1,1,0,0,0,0,0.001367009,6.16904
0,0,2,1,1,0,0,0,0,0.001553852,5.28842
1,0,2,1,1,0,0,0,0,0.001775514,5.06981
2,0,2,1,1,0,0,0,0,0.00252242,4.67686
3,0,2,1,1,0,0,0,0,0.001720571,4.71859
4,0,2,1,1,0,0,0,0,0.00118793,5.89984
0,1,2,1,1,0,0,0,0,0.001879498,5.83189
1,1,2,1,1,0,0,0,0,0.0020919,5.50972
2,1,2,1,1,0,0,0,0,0.002788832,4.92679
3,1,2,1,1,0,0,0,0,0.001956959,5.05606
4,1,2,1,1,0,0,0,0,0.001462837,6.66164
0,2,2,1,1,0,0,0,0,0.002145291,5.94877
1,2,2,1,1,0,0,0,0,0.002330911,5.57156
2,2,2,1,1,0,0,0,0,0.002932485,4.95101
3,2,2,1,1,0,0,0,0,0.002071042,5.08722
4,2,2,1,1,0,0,0,0,0.001731744,6.79922
0,3,2,1,1,0,0,0,0,0.002110228,5.91264
1,3,2,1,1,0,0,0,0,0.00228087,5.54628
2,3,2,1,1,0,0,0,0,0.002893894,4.94265
3,3,2,1,1,0,0,0,0,0.002001546,5.0602
4,3,2,1,1,0,0,0,0,0.00170649,6.76486
0,4,2,1,1,0,0,0,0,0.001828182,5.86886
1,4,2,1,1,0,0,0,0,0.002065643,5.55479
2,4,2,1,1,0,0,0,0,0.002780012,4.95422
3,4,2,1,1,0,0,0,0,0.00197884,5.10768
4,4,2,1,1,0,0,0,0,0.001408928,6.71227
0,0,3,1,1,0,0,0,0,0.001566885,4.74972
1,0,3,1,1,0,0,0,0,0.001778403,4.66374
2,0,3,1,1,0,0,0,0,0.002527458,4.38133
3,0,3,1,1,0,0,0,0,0.001764299,4.34132
4,0,3,1,1,0,0,0,0,0.001157253,5.31139
0,1,3,1,1,0,0,0,0,0.001854976,5.29189
1,1,3,1,1,0,0,0,0,0.002060209,5.10284
2,1,3,1,1,0,0,0,0,0.002764489,4.63101
3,1,3,1,1,0,0,0,0,0.001977827,4.67544
4,1,3,1,1,0,0,0,0,0.001413682,6.08618
0,2,3,1,1,0,0,0,0,0.002101628,5.41273
1,2,3,1,1,0,0,0,0,0.002275359,5.16908
2,2,3,1,1,0,0,0,0,0.002884508,4.65498
3,2,3,1,1,0,0,0,0,0.002079759,4.70753
4,2,3,1,1,0,0,0,0,0.001675472,6.2326
0,3,3,1,1,0,0,0,0,0.002063248,5.37483
1,3,3,1,1,0,0,0,0,0.002223757,5.1429
2,3,3,1,1,0,0,0,0,0.002845575,4.64661
3,3,3,1,1,0,0,0,0,0.002014851,4.67987
4,3,3,1,1,0,0,0,0,0.001652594,6.19769
0,4,3,1,1,0,0,0,0,0.001819082,5.33061
1,4,3,1,1,0,0,0,0,0.002047023,5.14998
2,4,3,1,1,0,0,0,0,0.002765801,4.65892
3,4,3,1,1,0,0,0,0,0.00200365,4.72791
4,4,3,1,1,0,0,0,0,0.001369713,6.13202
0,0,4,1,1,0,0,0,0,0.001594783,4.75177
1,0,4,1,1,0,0,0,0,0.001805415,4.65942
2,0,4,1,1,0,0,0,0,0.002582031,4.37816
3,0,4,1,1,0,0,0,0,0.001817363,4.34238
4,0,4,1,1,0,0,0,0,0.00116306,5.28161
0,1,4,1,1,0,0,0,0,0.001863525,5.28813
1,1,4,1,1,0,0,0,0,0.002068824,5.09557
2,1,4,1,1,0,0,0,0,0.002800034,4.62549
3,1,4,1,1,0,0,0,0,0.002017173,4.6722
4,1,4,1,1,0,0,0,0,0.001408058,6.05504
0,2,4,1,1,0,0,0,0,0.002094926,5.40422
1,2,4,1,1,0,0,0,0,0.002268377,5.15989
2,2,4,1,1,0,0,0,0,0.002909703,4.64897
3,2,4,1,1,0,0,0,0,0.00211105,4.70345
4,2,4,1,1,0,0,0,0,0.001657314,6.20567
0,3,4,1,1,0,0,0,0,0.002055376,5.36625
1,3,4,1,1,0,0,0,0,0.002216053,5.13415
2,3,4,1,1,0,0,0,0,0.002871411,4.64097
3,3,4,1,1,0,0,0,0,0.002049057,4.67603
4,3,4,1,1,0,0,0,0,0.001632651,6.17052
0,4,4,1,1,0,0,0,0,0.001834538,5.32725
1,4,4,1,1,0,0,0,0,0.002061328,5.14418
2,4,4,1,1,0,0,0,0,0.002807156,4.65411
3,4,4,1,1,0,0,0,0,0.002045647,4.72538
4,4,4,1,1,0,0,0,0,0.001369062,6.10035
0,0,0,2,1,0,0,0,0,0.001620962,4.45359
1,0,0,2,1,0,0,0,0,0.00182288,4.40515
2,0,0,2,1,0,0,0,0,0.002601274,4.18342
3,0,0,2,1,0,0,0,0,0.001851539,4.09709
4,0,0,2,1,0,0,0,0,0.001172857,4.95874
0,1,0,2,1,0,0,0,0,0.001878951,4.9794
1,1,0,2,1,0,0,0,0,0.002076809,4.83658
2,1,0,2,1,0,0,0,0,0.002812815,4.42873
3,1,0,2,1,0,0,0,0,0.002045893,4.42169
4,1,0,2,1,0,0,0,0,0.001408352,5.72389
0,2,0,2,1,0,0,0,0,0.002099762,5.08992
1,2,0,2,1,0,0,0,0,0.002267412,4.89402
2,2,0,2,1,0,0,0,0,0.002917288,4.44982
3,2,0,2,1,0,0,0,0,0.002136453,4.45049
4,2,0,2,1,0,0,0,0,0.001645538,5.87991
0,3,0,2,1,0,0,0,0,0.002058673,5.05536
1,3,0,2,1,0,0,0,0,0.002214404,4.86951
2,3,0,2,1,0,0,0,0,0.002879272,4.4424
3,3,0,2,1,0,0,0,0,0.002075502,4.42487
4,3,0,2,1,0,0,0,0,0.001619861,5.84546
0,4,0,2,1,0,0,0,0,0.001851914,5.02018
1,4,0,2,1,0,0,0,0,0.00206971,4.88372
2,4,0,2,1,0,0,0,0,0.002819056,4.45737
3,4,0,2,1,0,0,0,0,0.002072824,4.47311
4,4,0,2,1,0,0,0,0,0.001373502,5.76772
0,0,1,2,1,0,0,0,0,0.001559382,4.74802
1,0,1,2,1,0,0,0,0,0.001763411,4.66518
2,0,1,2,1,0,0,0,0,0.002510526,4.39976
3,0,1,2,1,0,0,0,0,0.001753033,4.34192
4,0,1,2,1,0,0,0,0,0.001149833,5.27677
0,1,1,2,1,0,0,0,0,0.001845113,5.27982
1,1,1,2,1,0,0,0,0,0.00204263,5.09798
2,1,1,2,1,0,0,0,0,0.002746598,4.64608
3,1,1,2,1,0,0,0,0,0.001964159,4.67068
4,1,1,2,1,0,0,0,0,0.001403692,6.04154
0,2,1,2,1,0,0,0,0,0.002088785,5.39311
1,2,1,2,1,0,0,0,0,0.002257146,5.15831
2,2,1,2,1,0,0,0,0,0.002867428,4.6685
3,2,1,2,1,0,0,0,0,0.00206595,4.70097
4,2,1,2,1,0,0,0,0,0.001660678,6.18679
0,3,1,2,1,0,0,0,0,0.002050271,5.35638
1,3,1,2,1,0,0,0,0,0.002205622,5.13365
2,3,1,2,1,0,0,0,0,0.002828927,4.66077
3,3,1,2,1,0,0,0,0,0.002000979,4.67449
4,3,1,2,1,0,0,0,0,0.001637389,6.15273
0,4,1,2,1,0,0,0,0,0.00180695,5.3168
1,4,1,2,1,0,0,0,0,0.002026647,5.14475
2,4,1,2,1,0,0,0,0,0.002745222,4.67365
3,4,1,2,1,0,0,0,0,0.001987825,4.72112
4,4,1,2,1,0,0,0,0,0.001357379,6.08272
0,0,2,2,1,0,0,0,0,0.001546594,5.23359
1,0,2,2,1,0,0,0,0,0.001762461,5.01936
2,0,2,2,1,0,0,0,0,0.002505786,4.641
3,0,2,2,1,0,0,0,0,0.001713803,4.67854
4,0,2,2,1,0,0,0,0,0.001180623,5.82838
0,1,2,2,1,0,0,0,0,0.001868877,5.76461
1,1,2,2,1,0,0,0,0,0.002074963,5.45164
2,1,2,2,1,0,0,0,0,0.002768112,4.88802
3,1,2,2,1,0,0,0,0,0.001947177,5.01044
4,1,2,2,1,0,0,0,0,0.001452713,6.58332
0,2,2,2,1,0,0,0,0,0.002136181,5.87927
1,2,2,2,1,0,0,0,0,0.002313877,5.51029
2,2,2,2,1,0,0,0,0,0.002910392,4.91046
3,2,2,2,1,0,0,0,0,0.002060214,5.04042
4,2,2,2,1,0,0,0,0,0.001717673,6.71843
0,3,2,2,1,0,0,0,0,0.002099671,5.84488
1,3,2,2,1,0,0,0,0,0.00226311,5.48626
2,3,2,2,1,0,0,0,0,0.002872095,4.90257
3,3,2,2,1,0,0,0,0,0.001991473,5.01434
4,3,2,2,1,0,0,0,0,0.001692317,6.68585
0,4,2,2,1,0,0,0,0,0.001815993,5.80345
1,4,2,2,1,0,0,0,0,0.002046321,5.49573
2,4,2,2,1,0,0,0,0,0.002758002,4.9147
3,4,2,2,1,0,0,0,0,0.001966835,5.06
4,4,2,2,1,0,0,0,0,0.001400266,6.62831
0,0,3,2,1,0,0,0,0,0.00156216,4.69443
1,0,3,2,1,0,0,0,0,0.001768535,4.61319
2,0,3,2,1,0,0,0,0,0.002514592,4.34538
3,0,3,2,1,0,0,0,0,0.001759628,4.30076
4,0,3,2,1,0,0,0,0,0.001151904,5.23895
0,1,3,2,1,0,0,0,0,0.001847841,5.22698
1,1,3,2,1,0,0,0,0,0.002046736,5.04662
2,1,3,2,1,0,0,0,0,0.002748131,4.59228
3,1,3,2,1,0,0,0,0,0.00197055,4.62993
4,1,3,2,1,0,0,0,0,0.001406477,6.0046
0,2,3,2,1,0,0,0,0,0.002091043,5.34071
1,2,3,2,1,0,0,0,0,0.002259347,5.10715
2,2,3,2,1,0,0,0,0,0.002867222,4.61479
3,2,3,2,1,0,0,0,0,0.002072037,4.66028
4,2,3,2,1,0,0,0,0,0.001663669,6.15032
0,3,3,2,1,0,0,0,0,0.00205231,5.30394
1,3,3,2,1,0,0,0,0,0.00220746,5.08246
2,3,3,2,1,0,0,0,0,0.002828601,4.60704
3,3,3,2,1,0,0,0,0,0.002007094,4.63374
4,3,3,2,1,0,0,0,0,0.001640275,6.11623
0,4,3,2,1,0,0,0,0,0.001809849,5.2637
1,4,3,2,1,0,0,0,0,0.002031284,5.0933
2,4,3,2,1,0,0,0,0,0.002747731,4.6198
3,4,3,2,1,0,0,0,0,0.001994346,4.68034
4,4,3,2,1,0,0,0,0,0.001360085,6.04558
0,0,4,2,1,0,0,0,0,0.001591424,4.69688
1,0,4,2,1,0,0,0,0,0.001796915,4.61004
2,0,4,2,1,0,0,0,0,0.002571053,4.34269
3,0,4,2,1,0,0,0,0,0.001813852,4.30248
4,0,4,2,1,0,0,0,0,0.001158676,5.20953
0,1,4,2,1,0,0,0,0,0.001857546,5.22344
1,1,4,2,1,0,0,0,0,0.002057001,5.04058
2,1,4,2,1,0,0,0,0,0.002786216,4.58777
3,1,4,2,1,0,0,0,0,0.002011624,4.62758
4,1,4,2,1,0,0,0,0,0.001400555,5.97173
0,2,4,2,1,0,0,0,0,0.002086389,5.33208
1,2,4,2,1,0,0,0,0,0.002254241,5.09838
2,2,4,2,1,0,0,0,0,0.002894417,4.60937
3,2,4,2,1,0,0,0,0,0.002104806,4.65657
4,2,4,2,1,0,0,0,0,0.001644721,6.12277
0,3,4,2,1,0,0,0,0,0.002045767,5.29642
1,3,4,2,1,0,0,0,0,0.002201505,5.07406
2,3,4,2,1,0,0,0,0,0.002856258,4.60182
3,3,4,2,1,0,0,0,0,0.002042907,4.63073
4,3,4,2,1,0,0,0,0,0.001619965,6.08829
0,4,4,2,1,0,0,0,0,0.001826871,5.26228
1,4,4,2,1,0,0,0,0,0.002047235,5.08776
2,4,4,2,1,0,0,0,0,0.002791419,4.61593
3,4,4,2,1,0,0,0,0,0.002038007,4.67874
4,4,4,2,1,0,0,0,0,0.001361776,6.01559
0,0,0,0,0,1,0,0,0,0.001482123,4.94167
1,0,0,0,0,1,0,0,0,0.0016911,4.86899
2,0,0,0,0,1,0,0,0,0.002437296,4.54949
3,0,0,0,0,1,0,0,0,0.001691107,4.48974
4,0,0,0,0,1,0,0,0,0.001084899,5.54895
0,1,0,0,0,1,0,0,0,0.001743356,5.55116
1,1,0,0,0,1,0,0,0,0.001948408,5.34675
2,1,0,0,0,1,0,0,0,0.002657857,4.81939
3,1,0,0,0,1,0,0,0,0.001894785,4.84658
4,1,0,0,0,1,0,0,0,0.001316044,6.35989
0,2,0,0,0,1,0,0,0,0.001939558,5.72224
1,2,0,0,0,1,0,0,0,0.002125547,5.46621
2,2,0,0,0,1,0,0,0,0.002757367,4.85277
3,2,0,0,0,1,0,0,0,0.001981913,4.88662
4,2,0,0,0,1,0,0,0,0.001548514,6.55059
0,3,0,0,0,1,0,0,0,0.001899894,5.68281
1,3,0,0,0,1,0,0,0,0.002073974,5.42995
2,3,0,0,0,1,0,0,0,0.00272036,4.84226
3,3,0,0,0,1,0,0,0,0.001923501,4.85312
4,3,0,0,0,1,0,0,0,0.001519836,6.51511
0,4,0,0,0,1,0,0,0,0.001720571,5.57744
1,4,0,0,0,1,0,0,0,0.001947693,5.39612
2,4,0,0,0,1,0,0,0,0.002674697,4.85079
3,4,0,0,0,1,0,0,0,0.001922443,4.90825
4,4,0,0,0,1,0,0,0,0.001276103,6.41691
0,0,1,0,0,1,0,0,0,0.001437032,5.19402
1,0,1,0,0,1,0,0,0,0.001650816,5.08879
2,0,1,0,0,1,0,0,0,0.002377813,4.72993
3,0,1,0,0,1,0,0,0,0.00162838,4.69623
4,0,1,0,0,1,0,0,0,0.001066285,5.8343
0,1,1,0,0,1,0,0,0,0.001714155,5.81981
1,1,1,0,0,1,0,0,0,0.001923293,5.5743
2,1,1,0,0,1,0,0,0,0.002614538,5.00087
3,1,1,0,0,1,0,0,0,0.001837482,5.05523
4,1,1,0,0,1,0,0,0,0.001311516,6.6266
0,2,1,0,0,1,0,0,0,0.001920512,5.97729
1,2,1,0,0,1,0,0,0,0.002118126,5.70214
2,2,1,0,0,1,0,0,0,0.002727737,5.03477
3,2,1,0,0,1,0,0,0,0.001931478,5.09785
4,2,1,0,0,1,0,0,0,0.001560881,6.81448
0,3,1,0,0,1,0,0,0,0.00188246,5.93821
1,3,1,0,0,1,0,0,0,0.00206764,5.66634
2,3,1,0,0,1,0,0,0,0.002691078,5.02435
3,3,1,0,0,1,0,0,0,0.00187093,5.06314
4,3,1,0,0,1,0,0,0,0.001534591,6.77901
0,4,1,0,0,1,0,0,0,0.001683566,5.84557
1,4,1,0,0,1,0,0,0,0.001916291,5.6212
2,4,1,0,0,1,0,0,0,0.002625132,5.0312
3,4,1,0,0,1,0,0,0,0.001863711,5.11561
4,4,1,0,0,1,0,0,0,0.001266513,6.68002
0,0,2,0,0,1,0,0,0,0.00142847,5.6314
1,0,2,0,0,1,0,0,0,0.001646825,5.40146
2,0,2,0,0,1,0,0,0,0.002368551,4.94086
3,0,2,0,0,1,0,0,0,0.001595956,4.99417
4,0,2,0,0,1,0,0,0,0.001084746,6.3411
0,1,2,0,0,1,0,0,0,0.001720153,6.26153
1,1,2,0,0,1,0,0,0,0.001938714,5.89673
2,1,2,0,0,1,0,0,0,0.00262613,5.21127
3,1,2,0,0,1,0,0,0,0.001819441,5.35334
4,1,2,0,0,1,0,0,0,0.001350203,7.10539
0,2,2,0,0,1,0,0,0,0.001953887,6.40622
1,2,2,0,0,1,0,0,0,0.00214849,6.01972
2,2,2,0,0,1,0,0,0,0.002754498,5.24508
3,2,2,0,0,1,0,0,0,0.0019263,5.39699
4,2,2,0,0,1,0,0,0,0.001609472,7.28624
0,3,2,0,0,1,0,0,0,0.001916475,6.36859
1,3,2,0,0,1,0,0,0,0.002100185,5.98706
2,3,2,0,0,1,0,0,0,0.002718285,5.2349
3,3,2,0,0,1,0,0,0,0.001862381,5.3623
4,3,2,0,0,1,0,0,0,0.001585219,7.25003
0,4,2,0,0,1,0,0,0,0.001686227,6.29182
1,4,2,0,0,1,0,0,0,0.001924438,5.93528
2,4,2,0,0,1,0,0,0,0.002628589,5.24069
3,4,2,0,0,1,0,0,0,0.00184188,5.41216
4,4,2,0,0,1,0,0,0,0.001296696,7.15891
0,0,3,0,0,1,0,0,0,0.001440307,5.14331
1,0,3,0,0,1,0,0,0,0.00165387,5.03998
2,0,3,0,0,1,0,0,0,0.0023795,4.67897
3,0,3,0,0,1,0,0,0,0.001632241,4.65764
4,0,3,0,0,1,0,0,0,0.001068131,5.79765
0,1,3,0,0,1,0,0,0,0.001718103,5.76987
1,1,3,0,0,1,0,0,0,0.001925811,5.5259
2,1,3,0,0,1,0,0,0,0.002614787,4.95044
3,1,3,0,0,1,0,0,0,0.001841383,5.01705
4,1,3,0,0,1,0,0,0,0.001313804,6.59068
0,2,3,0,0,1,0,0,0,0.001924381,5.92822
1,2,3,0,0,1,0,0,0,0.002119554,5.65379
2,2,3,0,0,1,0,0,0,0.002726479,4.98444
3,2,3,0,0,1,0,0,0,0.001935109,5.05968
4,2,3,0,0,1,0,0,0,0.001562995,6.7788
0,3,3,0,0,1,0,0,0,0.001886352,5.88904
1,3,3,0,0,1,0,0,0,0.002068834,5.61787
2,3,3,0,0,1,0,0,0,0.002689719,4.97398
3,3,3,0,0,1,0,0,0,0.001874611,5.02496
4,3,3,0,0,1,0,0,0,0.001536597,6.74332
0,4,3,0,0,1,0,0,0,0.001687384,5.7954
1,4,3,0,0,1,0,0,0,0.001919158,5.57271
2,4,3,0,0,1,0,0,0,0.00262595,4.98083
3,4,3,0,0,1,0,0,0,0.001867704,5.07749
4,4,3,0,0,1,0,0,0,0.001268815,6.64402
0,0,4,0,0,1,0,0,0,0.001463092,5.16734
1,0,4,0,0,1,0,0,0,0.00167457,5.05764
2,0,4,0,0,1,0,0,0,0.002422276,4.69513
3,0,4,0,0,1,0,0,0,0.001670927,4.67965
4,0,4,0,0,1,0,0,0,0.00107391,5.77953
0,1,4,0,0,1,0,0,0,0.001726367,5.77953
1,1,4,0,0,1,0,0,0,0.001933302,5.53616
2,1,4,0,0,1,0,0,0,0.002643718,4.9649
3,1,4,0,0,1,0,0,0,0.00187293,5.03631
4,1,4,0,0,1,0,0,0,0.001308761,6.58327
0,2,4,0,0,1,0,0,0,0.001924555,5.94393
1,2,4,0,0,1,0,0,0,0.002113607,5.65644
2,2,4,0,0,1,0,0,0,0.002744938,4.99863
3,2,4,0,0,1,0,0,0,0.001960278,5.07683
4,2,4,0,0,1,0,0,0,0.001545796,6.77248
0,3,4,0,0,1,0,0,0,0.001886066,5.90474
1,3,4,0,0,1,0,0,0,0.00206261,5.62108
2,3,4,0,0,1,0,0,0,0.002708181,4.98816
3,3,4,0,0,1,0,0,0,0.001902171,5.04313
4,3,4,0,0,1,0,0,0,0.001517942,6.73728
0,4,4,0,0,1,0,0,0,0.001702293,5.80427
1,4,4,0,0,1,0,0,0,0.001931478,5.58459
2,4,4,0,0,1,0,0,0,0.002659653,4.99602
3,4,4,0,0,1,0,0,0,0.001900571,5.09768
4,4,4,0,0,1,0,0,0,0.001265731,6.63907
0,0,0,1,0,1,0,0,0,0.001518334,4.86565
1,0,0,1,0,1,0,0,0,0.001725678,4.79646
2,0,0,1,0,1,0,0,0,0.002479102,4.49931
3,0,0,1,0,1,0,0,0,0.001727959,4.43443
4,0,0,1,0,1,0,0,0,0.001111594,5.43806
0,1,0,1,0,1,0,0,0,0.001784671,5.44873
1,1,0,1,0,1,0,0,0,0.001985822,5.25875
2,1,0,1,0,1,0,0,0,0.002702325,4.76541
3,1,0,1,0,1,0,0,0,0.001935464,4.78514
4,1,0,1,0,1,0,0,0,0.001345148,6.25011
0,2,0,1,0,1,0,0,0,0.001987329,5.62437
1,2,0,1,0,1,0,0,0,0.002165974,5.36321
2,2,0,1,0,1,0,0,0,0.002802704,4.79676
3,2,0,1,0,1,0,0,0,0.002024474,4.82291
4,2,0,1,0,1,0,0,0,0.001578204,6.43114
0,3,0,1,0,1,0,0,0,0.001945234,5.58626
1,3,0,1,0,1,0,0,0,0.002112754,5.32916
2,3,0,1,0,1,0,0,0,0.002764769,4.78689
3,3,0,1,0,1,0,0,0,0.001964695,4.7912
4,3,0,1,0,1,0,0,0,0.001549543,6.39749
0,4,0,1,0,1,0,0,0,0.001761118,5.4781
1,4,0,1,0,1,0,0,0,0.001984187,5.30775
2,4,0,1,0,1,0,0,0,0.002717637,4.79578
3,4,0,1,0,1,0,0,0,0.001963017,4.84381
4,4,0,1,0,1,0,0,0,0.001308504,6.30359
0,0,1,1,0,1,0,0,0,0.001473618,5.11576
1,0,1,1,0,1,0,0,0,0.001685034,5.01597
2,0,1,1,0,1,0,0,0,0.002420218,4.6787
3,0,1,1,0,1,0,0,0,0.001665789,4.6392
4,0,1,1,0,1,0,0,0,0.001092707,5.71748
0,1,1,1,0,1,0,0,0,0.001755407,5.71893
1,1,1,1,0,1,0,0,0,0.001959999,5.48457
2,1,1,1,0,1,0,0,0,0.002657234,4.94646
3,1,1,1,0,1,0,0,0,0.001877977,4.99334
4,1,1,1,0,1,0,0,0,0.001341931,6.51632
0,2,1,1,0,1,0,0,0,0.001968284,5.88007
1,2,1,1,0,1,0,0,0,0.002157601,5.60005
2,2,1,1,0,1,0,0,0,0.002771622,4.97858
3,2,1,1,0,1,0,0,0,0.001973631,5.0328
4,2,1,1,0,1,0,0,0,0.001591468,6.69529
0,3,1,1,0,1,0,0,0,0.001928449,5.84223
1,3,1,1,0,1,0,0,0,0.002105106,5.56662
2,3,1,1,0,1,0,0,0,0.002734493,4.96869
3,3,1,1,0,1,0,0,0,0.001912147,5.00028
4,3,1,1,0,1,0,0,0,0.001562344,6.66198
0,4,1,1,0,1,0,0,0,0.001723817,5.73996
1,4,1,1,0,1,0,0,0,0.001951981,5.52959
2,4,1,1,0,1,0,0,0,0.002666439,4.97578
3,4,1,1,0,1,0,0,0,0.001904357,5.05082
4,4,1,1,0,1,0,0,0,0.001294402,6.56775
0,0,2,1,0,1,0,0,0,0.001463596,5.55332
1,0,2,1,0,1,0,0,0,0.001679645,5.328
2,0,2,1,0,1,0,0,0,0.002407382,4.88916
3,0,2,1,0,1,0,0,0,0.001632275,4.93703
4,0,2,1,0,1,0,0,0,0.001110504,6.23018
0,1,2,1,0,1,0,0,0,0.001764131,6.16354
1,1,2,1,0,1,0,0,0,0.001974651,5.80208
2,1,2,1,0,1,0,0,0,0.002666271,5.15703
3,1,2,1,0,1,0,0,0,0.001857893,5.29117
4,1,2,1,0,1,0,0,0,0.001378146,6.99803
0,2,2,1,0,1,0,0,0,0.002000005,6.31106
1,2,2,1,0,1,0,0,0,0.002189689,5.92121
2,2,2,1,0,1,0,0,0,0.002797792,5.18889
3,2,2,1,0,1,0,0,0,0.001966778,5.33153
4,2,2,1,0,1,0,0,0,0.001639706,7.16839
0,3,2,1,0,1,0,0,0,0.001960098,6.27398
1,3,2,1,0,1,0,0,0,0.002138665,5.88988
2,3,2,1,0,1,0,0,0,0.0027607,5.17925
3,3,2,1,0,1,0,0,0,0.001900998,5.29887
4,3,2,1,0,1,0,0,0,0.001613148,7.13411
0,4,2,1,0,1,0,0,0,0.001726181,6.18958
1,4,2,1,0,1,0,0,0,0.00195939,5.84364
2,4,2,1,0,1,0,0,0,0.0026675,5.18516
3,4,2,1,0,1,0,0,0,0.001881049,5.34697
4,4,2,1,0,1,0,0,0,0.001325622,7.04685
0,0,3,1,0,1,0,0,0,0.001476853,5.06498
1,0,3,1,0,1,0,0,0,0.001688059,4.96701
